submission_id,age,assumption,comments,correct_answer,education,experiment_duration,experiment_end_time,experiment_start_time,gender,inference_type,itemOrder,item_id,languages,llm_id,lower_bound,p1,p2,responseTime,trialNr,trial_type,upper_bound
1556,NA,quantity_1,NA,main,NA,203592,1751373170997,1751372967405,NA,baseline,"p1,lower_bound,p2,upper_bound",2,NA,NA,34,74,83,14587,5,main,96
1556,NA,manner_2,NA,0,NA,203592,1751373170997,1751372967405,NA,baseline,"p1,upper_bound,lower_bound,p2",22,NA,NA,21,66,89,13954,6,filler,76
1556,42,NA,NA,NA,Higher degree,203592,1751373170997,1751372967405,female,NA,NA,NA,English,no,NA,NA,NA,26228,NA,NA,NA
1557,NA,NA,NA,NA,NA,237856,1751373235048,1751372997192,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,60,55,NA,31499,NA,NA,NA
1557,NA,manner_1,NA,main,NA,237856,1751373235048,1751372997192,NA,too_little,"upper_bound,p1,p2,lower_bound",12,NA,NA,32,80,34,26051,1,main,92
1557,NA,no_violation,NA,main,NA,237856,1751373235048,1751372997192,NA,marked,"p2,p1,upper_bound,lower_bound",5,NA,NA,52,81,65,23616,2,main,43
1557,NA,manner_4,NA,main,NA,237856,1751373235048,1751372997192,NA,irrelevant,"upper_bound,p2,lower_bound,p1",1,NA,NA,87,55,79,20133,3,main,91
1557,NA,relevance_1,NA,main,NA,237856,1751373235048,1751372997192,NA,too_much,"lower_bound,p1,upper_bound,p2",18,NA,NA,66,55,52,43934,4,main,61
1557,NA,quality_1,NA,main,NA,237856,1751373235048,1751372997192,NA,baseline,"lower_bound,p2,p1,upper_bound",21,NA,NA,39,61,64,13716,5,main,84
1557,NA,manner_1,NA,100,NA,237856,1751373235048,1751372997192,NA,too_little,"p2,p1,upper_bound,lower_bound",13,NA,NA,52,53,72,15301,6,filler,40
1557,43,NA,NA,NA,Graduated High-school,237856,1751373235048,1751372997192,female,NA,NA,NA,english,"i think so, they were more formal and less relaxed sounding",NA,NA,NA,42752,NA,NA,NA
1558,NA,NA,NA,NA,NA,271830,1751373243325,1751372971495,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,73,59,100,37888,NA,NA,99
1558,NA,manner_4,NA,main,NA,271830,1751373243325,1751372971495,NA,marked,"p2,p1,upper_bound,lower_bound",8,NA,NA,99,88,98,28959,1,main,30
1558,NA,quality_1,NA,main,NA,271830,1751373243325,1751372971495,NA,too_little,"lower_bound,p1,upper_bound,p2",14,NA,NA,74,100,99,41927,2,main,100
1558,NA,quality_2,NA,main,NA,271830,1751373243325,1751372971495,NA,irrelevant,"p2,lower_bound,upper_bound,p1",6,NA,NA,24,14,93,30139,3,main,100
1558,NA,manner_2,NA,0,NA,271830,1751373243325,1751372971495,NA,baseline,"upper_bound,p1,p2,lower_bound",22,NA,NA,4,100,74,25446,4,filler,94
1558,NA,relevance_1,NA,main,NA,271830,1751373243325,1751372971495,NA,baseline,"lower_bound,upper_bound,p1,p2",24,NA,NA,0,100,100,24599,5,main,100
1558,NA,quantity_2,NA,main,NA,271830,1751373243325,1751372971495,NA,too_much,"upper_bound,lower_bound,p2,p1",7,NA,NA,12,1,0,43294,6,main,100
1558,61,NA,NA,NA,Higher degree,271830,1751373243325,1751372971495,female,NA,NA,NA,NA,No,NA,NA,NA,26852,NA,NA,NA
1559,NA,NA,NA,NA,NA,334546,1751373298117,1751372963571,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,85,63,39,52383,NA,NA,51
1559,NA,quality_1,NA,main,NA,334546,1751373298117,1751372963571,NA,irrelevant,"lower_bound,p2,p1,upper_bound",23,NA,NA,69,61,92,41700,1,main,55
1559,NA,manner_2,NA,main,NA,334546,1751373298117,1751372963571,NA,too_much,"upper_bound,p2,lower_bound,p1",12,NA,NA,64,22,77,48802,2,main,90
1559,NA,quality_2,NA,main,NA,334546,1751373298117,1751372963571,NA,too_little,"upper_bound,p1,lower_bound,p2",2,NA,NA,58,72,36,30016,3,main,86
1559,NA,quantity_1,NA,main,NA,334546,1751373298117,1751372963571,NA,baseline,"p2,p1,upper_bound,lower_bound",2,NA,NA,36,85,90,30306,4,main,82
1559,NA,manner_2,NA,100,NA,334546,1751373298117,1751372963571,NA,baseline,"upper_bound,p1,lower_bound,p2",22,NA,NA,19,88,74,23831,5,filler,80
1559,NA,manner_1,NA,main,NA,334546,1751373298117,1751372963571,NA,marked,"lower_bound,p2,upper_bound,p1",10,NA,NA,44,94,18,31501,6,main,56
1559,53,NA,NA,NA,Graduated High-school,334546,1751373298117,1751372963571,male,NA,NA,NA,NA,no,NA,NA,NA,42428,NA,NA,NA
1560,NA,NA,NA,NA,NA,369301,1751373329750,1751372960449,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,NA,NA,NA,45164,NA,NA,NA
1560,NA,quantity_2,NA,main,NA,369301,1751373329750,1751372960449,NA,irrelevant,"upper_bound,p1,p2,lower_bound",9,NA,NA,28,89,0,48804,1,main,59
1560,NA,manner_2,NA,main,NA,369301,1751373329750,1751372960449,NA,marked,"upper_bound,lower_bound,p1,p2",23,NA,NA,65,8,74,41083,2,main,100
1560,NA,relevance_1,NA,main,NA,369301,1751373329750,1751372960449,NA,too_much,"upper_bound,p2,p1,lower_bound",18,NA,NA,0,13,69,75947,3,main,74
1560,NA,quality_1,NA,main,NA,369301,1751373329750,1751372960449,NA,baseline,"p2,lower_bound,upper_bound,p1",21,NA,NA,19,87,69,34729,4,main,100
1560,NA,manner_2,NA,100,NA,369301,1751373329750,1751372960449,NA,baseline,"lower_bound,p2,p1,upper_bound",22,NA,NA,8,66,62,48084,5,filler,87
1560,NA,no_violation,NA,main,NA,369301,1751373329750,1751372960449,NA,too_little,"lower_bound,p2,p1,upper_bound",6,NA,NA,100,100,0,34039,6,main,15
1560,56,NA,No further comments.,NA,Graduated High-school,369301,1751373329750,1751372960449,female,NA,NA,NA,NA,No,NA,NA,NA,25628,NA,NA,NA
1562,NA,NA,NA,NA,NA,439803,1751373396549,1751372956746,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,100,30,NA,81676,NA,NA,22
1562,NA,manner_2,NA,0,NA,439803,1751373396549,1751372956746,NA,baseline,"p1,upper_bound,p2,lower_bound",22,NA,NA,19,60,40,68086,1,filler,91
1562,NA,quality_2,NA,main,NA,439803,1751373396549,1751372956746,NA,too_little,"p2,p1,lower_bound,upper_bound",2,NA,NA,100,68,39,74040,2,main,70
1562,NA,quantity_1,NA,main,NA,439803,1751373396549,1751372956746,NA,marked,"p1,upper_bound,lower_bound,p2",8,NA,NA,97,97,67,49531,3,main,23
1562,NA,manner_4,NA,main,NA,439803,1751373396549,1751372956746,NA,irrelevant,"lower_bound,p2,upper_bound,p1",1,NA,NA,99,60,83,36103,4,main,76
1562,NA,relevance_1,NA,main,NA,439803,1751373396549,1751372956746,NA,too_much,"upper_bound,p2,p1,lower_bound",18,NA,NA,0,68,27,41025,5,main,81
1562,NA,quantity_2,NA,main,NA,439803,1751373396549,1751372956746,NA,baseline,"lower_bound,p2,p1,upper_bound",23,NA,NA,2,79,95,42997,6,main,100
1562,27,NA,NA,NA,Graduated College,439803,1751373396549,1751372956746,female,NA,NA,NA,English,No,NA,NA,NA,22402,NA,NA,NA
1561,NA,NA,NA,NA,NA,326780,1751373336060,1751373009280,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,48,48,90,75010,NA,NA,94
1561,NA,manner_1,NA,0,NA,326780,1751373336060,1751373009280,NA,too_little,"p2,upper_bound,p1,lower_bound",13,NA,NA,84,76,74,57962,1,filler,56
1561,NA,manner_3,NA,main,NA,326780,1751373336060,1751373009280,NA,baseline,"upper_bound,p2,p1,lower_bound",11,NA,NA,0,96,97,23973,2,main,99
1561,NA,manner_4,NA,main,NA,326780,1751373336060,1751373009280,NA,marked,"lower_bound,p2,p1,upper_bound",8,NA,NA,90,75,93,34297,3,main,5
1561,NA,quantity_2,NA,main,NA,326780,1751373336060,1751373009280,NA,too_little,"p2,p1,upper_bound,lower_bound",23,NA,NA,69,87,95,25296,4,main,98
1561,NA,manner_1,NA,main,NA,326780,1751373336060,1751373009280,NA,irrelevant,"p1,lower_bound,upper_bound,p2",9,NA,NA,58,97,80,28845,5,main,98
1561,NA,quantity_1,NA,main,NA,326780,1751373336060,1751373009280,NA,too_much,"upper_bound,p1,lower_bound,p2",12,NA,NA,68,73,81,39563,6,main,95
1561,66,NA,NA,NA,Did not graduate High-school,326780,1751373336060,1751373009280,male,NA,NA,NA,NA,no,NA,NA,NA,22088,NA,NA,NA
1563,NA,NA,NA,NA,NA,338366,1751373403530,1751373065164,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,81,28,38,76760,NA,NA,53
1563,NA,manner_2,NA,100,NA,338366,1751373403530,1751373065164,NA,baseline,"p1,upper_bound,p2,lower_bound",22,NA,NA,14,79,48,33096,1,filler,89
1563,NA,quality_2,NA,main,NA,338366,1751373403530,1751373065164,NA,too_little,"lower_bound,p1,p2,upper_bound",2,NA,NA,56,14,54,37952,2,main,65
1563,NA,manner_3,NA,main,NA,338366,1751373403530,1751373065164,NA,too_much,"lower_bound,p1,upper_bound,p2",11,NA,NA,36,92,82,49791,3,main,93
1563,NA,manner_1,NA,main,NA,338366,1751373403530,1751373065164,NA,baseline,"p2,lower_bound,upper_bound,p1",12,NA,NA,5,95,92,30807,4,main,97
1563,NA,no_violation,NA,main,NA,338366,1751373403530,1751373065164,NA,marked,"p2,upper_bound,lower_bound,p1",5,NA,NA,89,84,88,31215,5,main,88
1563,NA,relevance_1,NA,main,NA,338366,1751373403530,1751373065164,NA,irrelevant,"lower_bound,p1,p2,upper_bound",6,NA,NA,69,64,88,30624,6,main,87
1563,51,NA,NA,NA,Graduated College,338366,1751373403530,1751373065164,male,NA,NA,NA,NA,NA,NA,NA,NA,15902,NA,NA,NA
1564,NA,NA,NA,NA,NA,415576,1751373403819,1751372988243,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,63,93,12,122241,NA,NA,9
1564,NA,relevance_1,NA,main,NA,415576,1751373403819,1751372988243,NA,too_much,"lower_bound,p2,p1,upper_bound",18,NA,NA,90,14,95,55400,1,main,11
1564,NA,no_violation,NA,main,NA,415576,1751373403819,1751372988243,NA,baseline,"lower_bound,upper_bound,p1,p2",1,NA,NA,8,87,86,29623,2,main,90
1564,NA,manner_1,NA,100,NA,415576,1751373403819,1751372988243,NA,too_little,"p1,upper_bound,p2,lower_bound",13,NA,NA,86,99,88,20673,3,filler,3
1564,NA,manner_4,NA,main,NA,415576,1751373403819,1751372988243,NA,irrelevant,"upper_bound,lower_bound,p1,p2",1,NA,NA,91,7,6,34127,4,main,12
1564,NA,manner_2,NA,main,NA,415576,1751373403819,1751372988243,NA,marked,"lower_bound,p2,p1,upper_bound",23,NA,NA,72,81,22,51192,5,main,3
1564,NA,quantity_2,NA,main,NA,415576,1751373403819,1751372988243,NA,too_little,"p1,p2,upper_bound,lower_bound",23,NA,NA,79,13,36,32216,6,main,40
1564,43,NA,None,NA,Graduated High-school,415576,1751373403819,1751372988243,male,NA,NA,NA,NA,"Yes, but reading and understanding the statements.",NA,NA,NA,46880,NA,NA,NA
1565,NA,NA,NA,NA,NA,469398,1751373422564,1751372953166,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,77,50,58,95287,NA,NA,73
1565,NA,quantity_1,NA,main,NA,469398,1751373422564,1751372953166,NA,irrelevant,"p2,upper_bound,lower_bound,p1",12,NA,NA,54,81,71,63368,1,main,71
1565,NA,manner_2,NA,main,NA,469398,1751373422564,1751372953166,NA,marked,"p1,lower_bound,upper_bound,p2",23,NA,NA,72,71,73,46124,2,main,73
1565,NA,quality_2,NA,main,NA,469398,1751373422564,1751372953166,NA,baseline,"p1,upper_bound,p2,lower_bound",17,NA,NA,22,61,58,32001,3,main,100
1565,NA,quantity_2,NA,main,NA,469398,1751373422564,1751372953166,NA,too_much,"p2,lower_bound,upper_bound,p1",7,NA,NA,34,32,41,87165,4,main,23
1565,NA,manner_1,NA,100,NA,469398,1751373422564,1751372953166,NA,too_little,"lower_bound,upper_bound,p1,p2",13,NA,NA,100,100,100,24760,5,filler,100
1565,NA,manner_1,NA,main,NA,469398,1751373422564,1751372953166,NA,too_little,"p2,p1,lower_bound,upper_bound",12,NA,NA,54,75,65,46327,6,main,91
1565,43,NA,NA,NA,Graduated College,469398,1751373422564,1751372953166,male,NA,NA,NA,English,"maybe, there was one response that seemed unnatural",NA,NA,NA,67306,NA,NA,NA
1568,NA,NA,NA,NA,NA,487214,1751373452444,1751372965230,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,27,NA,NA,54206,NA,NA,NA
1568,NA,manner_1,NA,main,NA,487214,1751373452444,1751372965230,NA,baseline,"p2,upper_bound,p1,lower_bound",12,NA,NA,7,75,86,39967,1,main,96
1568,NA,quality_2,NA,main,NA,487214,1751373452444,1751372965230,NA,marked,"p1,p2,upper_bound,lower_bound",17,NA,NA,62,79,79,63182,2,main,99
1568,NA,manner_3,NA,main,NA,487214,1751373452444,1751372965230,NA,irrelevant,"p2,upper_bound,lower_bound,p1",14,NA,NA,99,68,87,45044,3,main,66
1568,NA,manner_2,NA,main,NA,487214,1751373452444,1751372965230,NA,too_much,"upper_bound,p1,lower_bound,p2",12,NA,NA,89,19,85,42929,4,main,93
1568,NA,manner_1,NA,100,NA,487214,1751373452444,1751372965230,NA,too_little,"lower_bound,p1,p2,upper_bound",13,NA,NA,94,91,24,30276,5,filler,62
1568,NA,quantity_2,NA,main,NA,487214,1751373452444,1751372965230,NA,too_little,"p1,lower_bound,p2,upper_bound",23,NA,NA,86,92,89,100559,6,main,73
1568,49,NA,NA,NA,Graduated High-school,487214,1751373452444,1751372965230,female,NA,NA,NA,English,"I might, if they stood out",NA,NA,NA,28974,NA,NA,NA
1566,NA,NA,NA,NA,NA,188879,1751373431793,1751373242914,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,85,46,56,32039,NA,NA,64
1566,NA,relevance_1,NA,main,NA,188879,1751373431793,1751373242914,NA,marked,"lower_bound,upper_bound,p2,p1",15,NA,NA,19,77,77,20270,1,main,76
1566,NA,quantity_1,NA,main,NA,188879,1751373431793,1751373242914,NA,baseline,"upper_bound,lower_bound,p2,p1",2,NA,NA,18,92,91,26137,2,main,87
1566,NA,manner_1,NA,main,NA,188879,1751373431793,1751373242914,NA,too_little,"p2,p1,lower_bound,upper_bound",12,NA,NA,69,87,20,25872,3,main,73
1566,NA,quality_1,NA,main,NA,188879,1751373431793,1751373242914,NA,irrelevant,"upper_bound,p2,lower_bound,p1",23,NA,NA,23,87,82,22387,4,main,88
1566,NA,quality_2,NA,main,NA,188879,1751373431793,1751373242914,NA,too_much,"upper_bound,p1,lower_bound,p2",3,NA,NA,80,60,44,28103,5,main,67
1566,NA,manner_1,NA,100,NA,188879,1751373431793,1751373242914,NA,too_little,"upper_bound,p2,p1,lower_bound",13,NA,NA,82,80,67,16253,6,filler,65
1566,44,NA,NA,NA,Graduated College,188879,1751373431793,1751373242914,male,NA,NA,NA,English,NA,NA,NA,NA,13970,NA,NA,NA
1567,NA,NA,NA,NA,NA,480572,1751373443494,1751372962923,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,78,NA,NA,36072,NA,NA,NA
1567,NA,no_violation,NA,main,NA,480572,1751373443494,1751372962923,NA,marked,"lower_bound,upper_bound,p1,p2",5,NA,NA,55,44,74,73858,1,main,62
1567,NA,manner_2,NA,0,NA,480572,1751373443494,1751372962923,NA,baseline,"p1,upper_bound,lower_bound,p2",22,NA,NA,0,80,67,41461,2,filler,89
1567,NA,manner_2,NA,main,NA,480572,1751373443494,1751372962923,NA,baseline,"p2,p1,lower_bound,upper_bound",2,NA,NA,1,70,91,35305,3,main,92
1567,NA,manner_1,NA,main,NA,480572,1751373443494,1751372962923,NA,too_much,"p2,upper_bound,lower_bound,p1",1,NA,NA,96,45,69,41204,4,main,74
1567,NA,relevance_1,NA,main,NA,480572,1751373443494,1751372962923,NA,too_little,"p1,p2,upper_bound,lower_bound",18,NA,NA,94,85,96,33505,5,main,70
1567,NA,manner_3,NA,main,NA,480572,1751373443494,1751372962923,NA,irrelevant,"p1,lower_bound,upper_bound,p2",14,NA,NA,64,94,92,39588,6,main,55
1567,41,NA,NA,NA,Graduated High-school,480572,1751373443494,1751372962923,female,NA,NA,NA,English,They read rather robotically,NA,NA,NA,41833,NA,NA,NA
1569,NA,NA,NA,NA,NA,392794,1751373467977,1751373075183,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,72,74,28,58412,NA,NA,69
1569,NA,manner_2,NA,main,NA,392794,1751373467977,1751373075183,NA,irrelevant,"upper_bound,p1,p2,lower_bound",7,NA,NA,0,12,29,49885,1,main,36
1569,NA,quantity_2,NA,main,NA,392794,1751373467977,1751373075183,NA,too_much,"lower_bound,p1,p2,upper_bound",7,NA,NA,10,11,10,37832,2,main,31
1569,NA,relevance_1,NA,main,NA,392794,1751373467977,1751373075183,NA,marked,"p1,p2,upper_bound,lower_bound",15,NA,NA,22,72,89,38579,3,main,80
1569,NA,manner_1,NA,100,NA,392794,1751373467977,1751373075183,NA,too_little,"upper_bound,lower_bound,p2,p1",13,NA,NA,14,6,5,28292,4,filler,69
1569,NA,manner_4,NA,main,NA,392794,1751373467977,1751373075183,NA,baseline,"lower_bound,p2,upper_bound,p1",3,NA,NA,4,77,31,46024,5,main,75
1569,NA,quality_1,NA,main,NA,392794,1751373467977,1751373075183,NA,too_little,"p1,p2,upper_bound,lower_bound",14,NA,NA,0,0,0,50036,6,main,0
1569,66,NA,NA,NA,Higher degree,392794,1751373467977,1751373075183,male,NA,NA,NA,english,"Quite honestly they were all bizarre, but the last one about the book fair made no sense at all so I guess that was AI.",NA,NA,NA,58614,NA,NA,NA
1570,NA,NA,NA,NA,NA,503614,1751373476783,1751372973169,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,NA,NA,NA,42389,NA,NA,NA
1570,NA,relevance_1,NA,main,NA,503614,1751373476783,1751372973169,NA,irrelevant,"p2,p1,lower_bound,upper_bound",6,NA,NA,38,21,43,85570,1,main,63
1570,NA,manner_4,NA,main,NA,503614,1751373476783,1751372973169,NA,baseline,"p2,p1,upper_bound,lower_bound",3,NA,NA,20,62,37,49664,2,main,71
1570,NA,manner_3,NA,main,NA,503614,1751373476783,1751372973169,NA,too_little,"lower_bound,p2,upper_bound,p1",20,NA,NA,39,49,65,59103,3,main,66
1570,NA,manner_1,NA,100,NA,503614,1751373476783,1751372973169,NA,too_little,"upper_bound,p1,lower_bound,p2",13,NA,NA,100,100,100,49782,4,filler,100
1570,NA,quality_1,NA,main,NA,503614,1751373476783,1751372973169,NA,marked,"p2,upper_bound,lower_bound,p1",15,NA,NA,23,80,73,65618,5,main,68
1570,NA,quantity_2,NA,main,NA,503614,1751373476783,1751372973169,NA,too_much,"p1,p2,lower_bound,upper_bound",7,NA,NA,78,32,54,68532,6,main,43
1570,38,NA,NA,NA,Graduated High-school,503614,1751373476783,1751372973169,female,NA,NA,NA,English,"Probably, only because the grammar wasn't correct.",NA,NA,NA,45400,NA,NA,NA
1571,NA,NA,NA,NA,NA,453412,1751373480128,1751373026716,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,100,81,60,51655,NA,NA,59
1571,NA,manner_3,NA,main,NA,453412,1751373480128,1751373026716,NA,baseline,"upper_bound,p2,p1,lower_bound",11,NA,NA,0,100,100,20632,1,main,100
1571,NA,manner_1,NA,main,NA,453412,1751373480128,1751373026716,NA,too_little,"upper_bound,p2,lower_bound,p1",12,NA,NA,100,68,100,52674,2,main,67
1571,NA,relevance_1,NA,main,NA,453412,1751373480128,1751373026716,NA,irrelevant,"lower_bound,upper_bound,p2,p1",6,NA,NA,100,10,83,34601,3,main,83
1571,NA,quality_2,NA,main,NA,453412,1751373480128,1751373026716,NA,too_much,"lower_bound,upper_bound,p1,p2",3,NA,NA,100,61,37,61302,4,main,100
1571,NA,quantity_1,NA,main,NA,453412,1751373480128,1751373026716,NA,marked,"p2,lower_bound,upper_bound,p1",8,NA,NA,51,100,79,58617,5,main,16
1571,NA,manner_1,NA,100,NA,453412,1751373480128,1751373026716,NA,too_little,"p2,upper_bound,p1,lower_bound",13,NA,NA,92,77,41,27699,6,filler,91
1571,39,NA,Just wanting to wish you good luck and all the best with your research.,NA,Graduated College,453412,1751373480128,1751373026716,male,NA,NA,NA,NA,Large sections of text were copied verbatim from the question rather than rephrased,NA,NA,NA,138494,NA,NA,NA
1572,NA,NA,NA,NA,NA,413963,1751373517857,1751373103894,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,100,60,85,60760,NA,NA,68
1572,NA,manner_1,NA,main,NA,413963,1751373517857,1751373103894,NA,marked,"upper_bound,lower_bound,p1,p2",10,NA,NA,25,89,9,36096,1,main,24
1572,NA,manner_1,NA,100,NA,413963,1751373517857,1751373103894,NA,too_little,"p2,upper_bound,lower_bound,p1",13,NA,NA,99,87,58,40296,2,filler,40
1572,NA,quality_1,NA,main,NA,413963,1751373517857,1751373103894,NA,too_much,"p2,p1,upper_bound,lower_bound",17,NA,NA,32,86,87,49088,3,main,100
1572,NA,relevance_1,NA,main,NA,413963,1751373517857,1751373103894,NA,baseline,"p1,upper_bound,lower_bound,p2",24,NA,NA,7,78,70,25944,4,main,100
1572,NA,manner_3,NA,main,NA,413963,1751373517857,1751373103894,NA,too_little,"upper_bound,p2,lower_bound,p1",20,NA,NA,99,36,70,59968,5,main,78
1572,NA,quality_2,NA,main,NA,413963,1751373517857,1751373103894,NA,irrelevant,"p2,p1,lower_bound,upper_bound",6,NA,NA,94,80,73,40784,6,main,60
1572,55,NA,Thank you,NA,Graduated High-school,413963,1751373517857,1751373103894,female,NA,NA,NA,English/Italian,I would find it difficult,NA,NA,NA,59840,NA,NA,NA
1573,NA,NA,NA,NA,NA,618911,1751373586980,1751372968069,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,NA,NA,78,51112,NA,NA,NA
1573,NA,quality_2,NA,main,NA,618911,1751373586980,1751372968069,NA,baseline,"upper_bound,p2,p1,lower_bound",17,NA,NA,29,68,61,71370,1,main,63
1573,NA,quality_1,NA,main,NA,618911,1751373586980,1751372968069,NA,too_little,"lower_bound,upper_bound,p1,p2",14,NA,NA,25,83,85,81144,2,main,86
1573,NA,manner_2,NA,main,NA,618911,1751373586980,1751372968069,NA,irrelevant,"p2,upper_bound,p1,lower_bound",7,NA,NA,27,88,90,50900,3,main,89
1573,NA,quantity_1,NA,main,NA,618911,1751373586980,1751372968069,NA,too_much,"upper_bound,p1,p2,lower_bound",12,NA,NA,14,20,84,44577,4,main,91
1573,NA,manner_2,NA,0,NA,618911,1751373586980,1751372968069,NA,baseline,"p1,p2,upper_bound,lower_bound",22,NA,NA,0,0,0,84938,5,filler,0
1573,NA,quantity_2,NA,main,NA,618911,1751373586980,1751372968069,NA,marked,"p2,upper_bound,lower_bound,p1",16,NA,NA,61,53,15,78192,6,main,48
1573,59,NA,The sliders are very hard to move on a touch screen device. Ultimately I was able to move them but it took a little of work,NA,Higher degree,618911,1751373586980,1751372968069,female,NA,NA,NA,English,Maybe. They were very literal and missed the meaning that went beyond the text.,NA,NA,NA,100449,NA,NA,NA
1574,NA,NA,NA,NA,NA,626375,1751373603257,1751372976883,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,62,86,NA,122790,NA,NA,NA
1574,NA,quantity_2,NA,main,NA,626375,1751373603257,1751372976883,NA,baseline,"p1,upper_bound,p2,lower_bound",23,NA,NA,5,87,94,53496,1,main,86
1574,NA,quality_2,NA,main,NA,626375,1751373603257,1751372976883,NA,marked,"lower_bound,upper_bound,p2,p1",17,NA,NA,7,98,87,74576,2,main,93
1574,NA,manner_1,NA,0,NA,626375,1751373603257,1751372976883,NA,too_little,"p2,upper_bound,lower_bound,p1",13,NA,NA,97,98,4,49661,3,filler,61
1574,NA,relevance_1,NA,main,NA,626375,1751373603257,1751372976883,NA,too_little,"lower_bound,p1,upper_bound,p2",18,NA,NA,64,84,94,55672,4,main,60
1574,NA,manner_2,NA,main,NA,626375,1751373603257,1751372976883,NA,irrelevant,"lower_bound,p1,upper_bound,p2",7,NA,NA,42,16,88,57272,5,main,72
1574,NA,manner_3,NA,main,NA,626375,1751373603257,1751372976883,NA,too_much,"p1,lower_bound,p2,upper_bound",11,NA,NA,84,29,79,103492,6,main,84
1574,67,NA,None,NA,Graduated High-school,626375,1751373603257,1751372976883,female,NA,NA,NA,English,No,NA,NA,NA,50800,NA,NA,NA
1575,NA,NA,NA,NA,NA,373425,1751373627285,1751373253860,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,100,32,70,55302,NA,NA,64
1575,NA,quality_2,NA,main,NA,373425,1751373627285,1751373253860,NA,too_much,"p2,p1,lower_bound,upper_bound",3,NA,NA,85,31,45,38497,1,main,53
1575,NA,relevance_1,NA,main,NA,373425,1751373627285,1751373253860,NA,too_little,"lower_bound,p2,p1,upper_bound",18,NA,NA,0,82,84,35174,2,main,0
1575,NA,manner_2,NA,main,NA,373425,1751373627285,1751373253860,NA,marked,"p2,p1,lower_bound,upper_bound",23,NA,NA,30,0,89,36709,3,main,100
1575,NA,manner_1,NA,100,NA,373425,1751373627285,1751373253860,NA,too_little,"upper_bound,lower_bound,p1,p2",13,NA,NA,100,59,100,47696,4,filler,67
1575,NA,manner_3,NA,main,NA,373425,1751373627285,1751373253860,NA,irrelevant,"upper_bound,p2,p1,lower_bound",14,NA,NA,48,100,68,57324,5,main,0
1575,NA,no_violation,NA,main,NA,373425,1751373627285,1751373253860,NA,baseline,"upper_bound,lower_bound,p1,p2",1,NA,NA,0,100,100,63093,6,main,100
1575,25,NA,NA,NA,Higher degree,373425,1751373627285,1751373253860,female,NA,NA,NA,English,"the names were wrong, or the interpretation was overexplained",NA,NA,NA,32243,NA,NA,NA
1576,NA,NA,NA,NA,NA,517682,1751373632018,1751373114336,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,66,96,62,69361,NA,NA,NA
1576,NA,no_violation,NA,main,NA,517682,1751373632018,1751373114336,NA,too_little,"lower_bound,upper_bound,p2,p1",6,NA,NA,39,65,24,59645,1,main,40
1576,NA,quality_2,NA,main,NA,517682,1751373632018,1751373114336,NA,marked,"lower_bound,p2,upper_bound,p1",17,NA,NA,69,78,57,86056,2,main,56
1576,NA,manner_4,NA,main,NA,517682,1751373632018,1751373114336,NA,baseline,"p1,upper_bound,p2,lower_bound",3,NA,NA,35,67,69,22618,3,main,72
1576,NA,quantity_2,NA,main,NA,517682,1751373632018,1751373114336,NA,irrelevant,"p1,p2,lower_bound,upper_bound",9,NA,NA,87,48,59,29899,4,main,64
1576,NA,manner_1,NA,0,NA,517682,1751373632018,1751373114336,NA,too_little,"upper_bound,lower_bound,p1,p2",13,NA,NA,34,27,27,80108,5,filler,28
1576,NA,manner_2,NA,main,NA,517682,1751373632018,1751373114336,NA,too_much,"p1,lower_bound,p2,upper_bound",12,NA,NA,37,52,41,55783,6,main,63
1576,43,NA,No,NA,Graduated High-school,517682,1751373632018,1751373114336,male,NA,NA,NA,English,n/a,NA,NA,NA,53755,NA,NA,NA
1577,NA,NA,NA,NA,NA,430359,1751373840743,1751373410384,NA,NA,"lower_bound,p1,upper_bound,p2",NA,NA,NA,84,29,29,60913,NA,NA,93
1577,NA,quantity_2,NA,main,NA,430359,1751373840743,1751373410384,NA,too_much,"p2,p1,upper_bound,lower_bound",7,NA,NA,100,80,79,86353,1,main,28
